,person_id,mode_probs,amenity_probs,predict_mode_numeric,predict_amenity_numeric,income_group,household_size,vehicles,family_structure,age_group,target_amenity,target_mode,target_amenity_numeric,target_mode_numeric,predict_mode,predict_amenity
693,3.035034573976574e+18,[0.3 0.5 0.2],[0.07 0.25 0.62 0.06],2.0,2.0,Moderate,4_person,1,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
695,7.312395608326472e+18,[0.15 0.35 0.5 ],[0.15 0.08 0.72 0.05],0.0,3.0,Very High,2_person,1,married_couple,Senior,Nonalcoholic Bars,Car,1.0,2,Walking,Drinking Places
696,3.850423430654728e+18,[0.15 0.25 0.6 ],[0.18367347 0.05102041 0.73469388 0.03061224],1.0,2.0,Low,2_person,1,married_couple,Elderly,Limited-Service Restaurants,Car,0.0,2,Public_transport,Full-Service Restaurants
697,1.6286874343097076e+19,[0.35 0.52 0.13],[0.28 0.05 0.62 0.05],0.0,2.0,Debt,4_person,1,married_couple,Young Adult,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
698,4.610362917047995e+18,[0.3 0.4 0.3],[0.25 0.05 0.65 0.05],1.0,2.0,Moderate,2_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
699,9.386148726397354e+18,[0.55 0.25 0.2 ],[0.35 0.07 0.55 0.03],1.0,0.0,High,1_person,0,living_alone,Young Adult,Drinking Places,Walking,3.0,0,Public_transport,Limited-Service Restaurants
701,8.417981025257387e+18,[0.1  0.35 0.55],[0.29 0.21 0.43 0.07],2.0,0.0,Moderate,1_person,1,living_alone,Middle Age,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
702,1.3429502425775718e+19,[0.25 0.4  0.35],[0.25 0.05 0.65 0.05],2.0,2.0,Low,3_person,2,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
704,1.0179334982817855e+19,[0.16 0.32 0.52],[0.26315789 0.10526316 0.57894737 0.05263158],2.0,0.0,Very High,4_person,1,married_couple,Senior,Limited-Service Restaurants,Car,0.0,2,Car,Limited-Service Restaurants
705,1.7769879563661093e+19,[0.5 0.3 0.2],[0.31 0.18 0.38 0.13],0.0,2.0,Debt,5_person,1,nonfamily_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Walking,Full-Service Restaurants
706,6.063453426367565e+18,[0.55 0.1  0.35],[0.31 0.14 0.53 0.02],0.0,0.0,High,1_person,0,living_alone,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Limited-Service Restaurants
707,3.2106932522654106e+18,[0.55 0.2  0.25],[0.45 0.15 0.35 0.05],0.0,2.0,Debt,2_person,1,nonfamily_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Full-Service Restaurants
708,2.496993919019959e+18,[0.42 0.23 0.35],[0.3 0.1 0.5 0.1],2.0,1.0,High,3_person,2,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Car,Nonalcoholic Bars
709,1.2349704239310876e+18,[0.2  0.18 0.62],[0.3  0.1  0.55 0.05],1.0,2.0,Very High,1_person,1,living_alone,Senior,Limited-Service Restaurants,Car,0.0,2,Public_transport,Full-Service Restaurants
710,1.7045311209194852e+19,[0.15 0.35 0.5 ],[0.21052632 0.10526316 0.63157895 0.05263158],2.0,2.0,High,7_plus_person,1,married_couple,Adult,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
712,1.6821044699476769e+19,[0.15 0.65 0.2 ],[0.16161616 0.22222222 0.57575758 0.04040404],1.0,2.0,High,2_person,0,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
713,1.0401638250358768e+19,[0.1  0.25 0.65],[0.2  0.05 0.7  0.05],1.0,2.0,High,3_person,1,married_couple,Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
717,1.6437243791891157e+19,[0.32 0.42 0.26],[0.25 0.15 0.55 0.05],0.0,2.0,High,2_person,1,nonfamily_single,Adult,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
718,7.925349814393935e+18,[0.45 0.35 0.2 ],[0.3 0.1 0.5 0.1],2.0,2.0,Low,1_person,0,living_alone,Elderly,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
719,1.3883955702865226e+19,[0.36 0.56 0.08],[0.38 0.12 0.44 0.06],1.0,3.0,Moderate,3_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Drinking Places
720,1.539361767935571e+19,[0.35 0.45 0.2 ],[0.36 0.1  0.52 0.02],1.0,0.0,Moderate,2_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Limited-Service Restaurants
721,3.3528794142799217e+18,[0.22 0.26 0.52],[0.32 0.08 0.58 0.02],2.0,2.0,Low,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
723,1.0988338695808307e+19,[0.32 0.26 0.42],[0.26315789 0.10526316 0.63157895 0.        ],2.0,0.0,Debt,4_person,2,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
725,4.813941017304805e+18,[0.5  0.15 0.35],[0.36111111 0.16666667 0.41666667 0.05555556],0.0,2.0,Ultra High,4_person,1,married_couple,Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
726,3.394209579984808e+18,[0.1 0.2 0.7],[0.1  0.3  0.55 0.05],0.0,2.0,Moderate,2_person,1,nonfamily_single,Elderly,Nonalcoholic Bars,Public_transport,1.0,1,Walking,Full-Service Restaurants
727,9.313435139769969e+18,[0.12 0.31 0.57],[0.   0.65 0.35 0.  ],1.0,1.0,Moderate,1_person,1,living_alone,Senior,Full-Service Restaurants,Car,2.0,2,Public_transport,Nonalcoholic Bars
728,7.034841807671629e+18,[0.31 0.42 0.27],[0.47368421 0.10526316 0.36842105 0.05263158],0.0,0.0,Low,5_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Limited-Service Restaurants
729,4.790234360868266e+18,[0.45 0.35 0.2 ],[0.35 0.05 0.55 0.05],0.0,2.0,Very High,1_person,0,living_alone,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
730,5.501181280664974e+18,[0.15 0.3  0.55],[0.29 0.16 0.49 0.06],2.0,2.0,Ultra High,2_person,1,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
731,1.6245874350082925e+19,[0.45 0.35 0.2 ],[0.17 0.12 0.43 0.28],1.0,0.0,Debt,2_person,0,family_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Limited-Service Restaurants
733,9.71274601443535e+18,[0.55 0.35 0.1 ],[0.3  0.15 0.5  0.05],0.0,2.0,High,2_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
734,7.787757890711418e+18,[0.2 0.3 0.5],[0.31578947 0.21052632 0.42105263 0.05263158],1.0,2.0,High,3_person,1,married_couple,Middle Age,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
735,1.2164777403282418e+19,[0.65 0.25 0.1 ],[0.12244898 0.16326531 0.69387755 0.02040816],1.0,2.0,Low,3_person,0,married_couple,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
736,1.358945116700806e+19,[0.2  0.35 0.45],[0.15 0.31 0.52 0.02],0.0,1.0,Moderate,3_person,2,family_single,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Nonalcoholic Bars
737,5.696241803181526e+18,[0.32 0.52 0.16],[0.26 0.16 0.51 0.07],1.0,3.0,Low,2_person,0,family_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Drinking Places
738,7.019500231589945e+18,[0.45 0.35 0.2 ],[0.28 0.08 0.63 0.01],1.0,2.0,Low,2_person,0,nonfamily_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Full-Service Restaurants
739,4.608929318883191e+18,[0.25 0.45 0.3 ],[0.28 0.2  0.45 0.07],1.0,2.0,Low,3_person,1,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
740,1.0367591662240186e+19,[0.16 0.21 0.63],[0.3  0.1  0.55 0.05],1.0,0.0,Moderate,2_person,1,family_single,Elderly,Full-Service Restaurants,Walking,2.0,0,Public_transport,Limited-Service Restaurants
741,1.1399955245034906e+19,[0.35 0.65 0.  ],[0.65 0.05 0.25 0.05],0.0,3.0,Low,1_person,1,living_alone,Senior,Full-Service Restaurants,Car,2.0,2,Walking,Drinking Places
743,1.2196235929165703e+19,[0.1  0.35 0.55],[0.3 0.1 0.5 0.1],2.0,0.0,High,5_person,3_plus,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Car,Limited-Service Restaurants
744,1.6746281651428168e+19,[0.25 0.2  0.55],[0.25 0.1  0.6  0.05],2.0,2.0,Low,3_person,1,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
746,1.7426133191728904e+19,[0.42 0.36 0.22],[0.04255319 0.10638298 0.78723404 0.06382979],0.0,2.0,Low,3_person,2,family_single,Middle Age,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
748,7.289036383086806e+18,[0.35 0.38 0.27],[0.2  0.05 0.7  0.05],1.0,2.0,Moderate,4_person,2,married_couple,Young Adult,Nonalcoholic Bars,Car,1.0,2,Public_transport,Full-Service Restaurants
749,3.733245493685668e+18,[0.2  0.35 0.45],[0.3  0.   0.55 0.15],0.0,2.0,Low,3_person,1,married_couple,Senior,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
750,9.7855281536702e+18,[0.35 0.45 0.2 ],[0.31 0.34 0.25 0.1 ],1.0,3.0,Low,7_plus_person,0,nonfamily_single,Elderly,Drinking Places,Public_transport,3.0,1,Public_transport,Drinking Places
752,1.4833856410894692e+19,[0.5 0.2 0.3],[0.04040404 0.22222222 0.67676768 0.06060606],2.0,1.0,Ultra High,3_person,2,nonfamily_single,Senior,Full-Service Restaurants,Walking,2.0,0,Car,Nonalcoholic Bars
753,1.766544953892557e+19,[0.33 0.42 0.25],[0.21428571 0.10204082 0.65306122 0.03061224],1.0,2.0,Low,2_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
754,1.0230710261592476e+19,[0.15 0.52 0.33],[0.12 0.26 0.54 0.08],2.0,1.0,Ultra High,5_person,1,married_couple,Middle Age,Drinking Places,Public_transport,3.0,1,Car,Nonalcoholic Bars
755,3.2103268230793784e+18,[0.2 0.1 0.7],[0.25 0.1  0.6  0.05],0.0,1.0,Low,3_person,2,married_couple,Middle Age,Drinking Places,Car,3.0,2,Walking,Nonalcoholic Bars
756,1.3542113661057909e+19,[0.26 0.19 0.55],[0.26 0.09 0.63 0.02],2.0,2.0,High,2_person,0,nonfamily_single,Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Full-Service Restaurants
757,1.0966061073291788e+19,[0.35 0.5  0.15],[0.12 0.36 0.49 0.03],1.0,3.0,Low,1_person,0,living_alone,Senior,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Drinking Places
758,2.057242994094776e+18,[0.35 0.4  0.25],[0.13 0.21 0.61 0.05],2.0,2.0,Ultra High,1_person,1,living_alone,Senior,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
759,1.2567784869944586e+19,[0.35 0.45 0.2 ],[0.32 0.23 0.35 0.1 ],0.0,2.0,Moderate,2_person,1,married_couple,Young Adult,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
761,1.4635310922061704e+18,[0.19 0.19 0.62],[0.05 0.55 0.38 0.02],2.0,1.0,Ultra High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Nonalcoholic Bars
762,1.5390159688292882e+19,[0.25 0.2  0.55],[0.25 0.05 0.7  0.  ],1.0,2.0,Low,6_person,3_plus,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Public_transport,Full-Service Restaurants
763,9.140903665840874e+18,[0.2 0.5 0.3],[0.26 0.09 0.62 0.03],2.0,2.0,Moderate,1_person,1,living_alone,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
764,1.080791217933905e+19,[0.25 0.45 0.3 ],[0.09 0.26 0.62 0.03],2.0,2.0,Very High,2_person,1,family_single,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
765,5.01044879053054e+18,[0.65 0.25 0.1 ],[0.25 0.05 0.65 0.05],0.0,2.0,High,4_person,2,nonfamily_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
766,1.1139091648907483e+19,[0.45 0.25 0.3 ],[0.3  0.15 0.4  0.15],2.0,1.0,Debt,3_person,1,family_single,Young Adult,Limited-Service Restaurants,Car,0.0,2,Car,Nonalcoholic Bars
767,1.2218840016995408e+19,[0.5 0.3 0.2],[0.15 0.25 0.55 0.05],0.0,2.0,High,2_person,0,nonfamily_single,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Walking,Full-Service Restaurants
768,1.7400743815774145e+19,[0.45 0.35 0.2 ],[0.35 0.09 0.51 0.05],0.0,2.0,Moderate,3_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
769,1.6233755554030033e+19,[0.25 0.65 0.1 ],[0.15 0.23 0.55 0.07],1.0,1.0,Very High,1_person,0,living_alone,Middle Age,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Nonalcoholic Bars
770,1.6628470563318094e+19,[0.15 0.3  0.55],[0.35 0.05 0.55 0.05],2.0,2.0,Low,1_person,1,living_alone,Elderly,Nonalcoholic Bars,Walking,1.0,0,Car,Full-Service Restaurants
771,1.2054488670144754e+19,[0.55 0.1  0.35],[0.23469388 0.08163265 0.63265306 0.05102041],0.0,2.0,Low,1_person,0,living_alone,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
772,7.932791056853825e+18,[0.18 0.26 0.56],[0.26 0.09 0.62 0.03],2.0,2.0,High,5_person,3_plus,married_couple,Middle Age,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
773,8.327778155186555e+18,[0.32 0.55 0.13],[0.25 0.16 0.45 0.14],1.0,0.0,Moderate,2_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Limited-Service Restaurants
774,8.653882379033341e+18,[0.1  0.35 0.55],[0.25 0.15 0.55 0.05],2.0,0.0,Low,2_person,2,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Limited-Service Restaurants
777,1.8419220114971912e+19,[0.25 0.2  0.55],[0.24242424 0.08080808 0.64646465 0.03030303],1.0,2.0,Very High,1_person,1,living_alone,Adult,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Full-Service Restaurants
778,1.7734150352863865e+19,[0.25 0.35 0.4 ],[0.16 0.26 0.49 0.09],0.0,1.0,Moderate,2_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Walking,Nonalcoholic Bars
780,1.3146569299240444e+19,[0.22 0.26 0.52],[0.15 0.3  0.5  0.05],1.0,2.0,Moderate,1_person,1,living_alone,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
781,1.5536981276069904e+19,[0.43 0.33 0.24],[0.14 0.28 0.55 0.03],1.0,2.0,High,2_person,0,married_couple,Senior,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Full-Service Restaurants
782,1.5524180730925124e+19,[0.35 0.5  0.15],[0.3  0.15 0.5  0.05],0.0,2.0,Low,1_person,0,living_alone,Elderly,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
783,7.420365208199336e+18,[0.32 0.32 0.36],[0.25 0.05 0.65 0.05],2.0,0.0,Moderate,3_person,2,family_single,Adult,Limited-Service Restaurants,Car,0.0,2,Car,Limited-Service Restaurants
784,1.3606462140643828e+19,[0.42 0.36 0.22],[0.20512821 0.05128205 0.71794872 0.02564103],0.0,2.0,Very High,2_person,1,nonfamily_single,Adult,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
785,1.6908714819700611e+19,[0.25 0.45 0.3 ],[0.25 0.05 0.65 0.05],1.0,0.0,High,2_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Limited-Service Restaurants
786,6.424049530532418e+18,[0.5 0.3 0.2],[0.5  0.15 0.3  0.05],0.0,2.0,Low,2_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
787,1.471360350903375e+19,[0.5 0.3 0.2],[0.18085106 0.25531915 0.5        0.06382979],0.0,2.0,Debt,2_person,1,married_couple,Middle Age,Limited-Service Restaurants,Car,0.0,2,Walking,Full-Service Restaurants
788,6.455467189804841e+18,[0.44 0.32 0.24],[0.15 0.21 0.63 0.01],2.0,2.0,Debt,7_plus_person,1,family_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
789,4.369262757078673e+17,[0.15 0.3  0.55],[0.12121212 0.21212121 0.63636364 0.03030303],2.0,2.0,Very High,2_person,1,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
790,1.3687047184354169e+19,[0.35 0.2  0.45],[0.21 0.16 0.47 0.16],2.0,2.0,High,2_person,2,married_couple,Middle Age,Limited-Service Restaurants,Public_transport,0.0,1,Car,Full-Service Restaurants
791,6.337058257551907e+18,[0.1  0.35 0.55],[0.15151515 0.1010101  0.71717172 0.03030303],2.0,1.0,Ultra High,2_person,1,nonfamily_single,Adult,Limited-Service Restaurants,Car,0.0,2,Car,Nonalcoholic Bars
793,4.3906602668965473e+18,[0.3  0.55 0.15],[0.21 0.1  0.63 0.06],1.0,2.0,Low,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
794,1.2611024584727585e+19,[0.3  0.42 0.28],[0.45 0.16 0.28 0.11],1.0,0.0,Low,2_person,0,family_single,Middle Age,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Limited-Service Restaurants
795,1.4705487373062535e+19,[0.1  0.35 0.55],[0.25 0.05 0.65 0.05],1.0,2.0,Ultra High,4_person,2,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
796,5.336461954761005e+18,[0.52 0.33 0.15],[0.2  0.1  0.65 0.05],1.0,2.0,High,4_person,0,nonfamily_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Full-Service Restaurants
797,8.547078609368972e+18,[0.2 0.3 0.5],[0.15 0.3  0.4  0.15],1.0,1.0,Ultra High,5_person,1,family_single,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Nonalcoholic Bars
798,8.10864109716215e+18,[0.26 0.22 0.52],[0.1 0.2 0.6 0.1],1.0,3.0,Low,3_person,2,family_single,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Drinking Places
799,5.979225928379197e+18,[0.19 0.29 0.52],[0.14 0.2  0.59 0.07],2.0,3.0,Ultra High,1_person,1,living_alone,Middle Age,Drinking Places,Public_transport,3.0,1,Car,Drinking Places
800,2.9320840311513027e+18,[0.23 0.42 0.35],[0.31 0.42 0.22 0.05],2.0,1.0,Moderate,3_person,2,nonfamily_single,Young Adult,Drinking Places,Car,3.0,2,Car,Nonalcoholic Bars
801,1.0120287690390882e+19,[0.2 0.2 0.6],[0.29292929 0.09090909 0.58585859 0.03030303],0.0,0.0,Ultra High,4_person,2,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Walking,Limited-Service Restaurants
802,5.570633571549379e+18,[0.33 0.35 0.32],[0.08 0.22 0.65 0.05],2.0,1.0,High,2_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Nonalcoholic Bars
803,1.5389234504705797e+18,[0.4  0.45 0.15],[0.3  0.05 0.5  0.15],2.0,2.0,Debt,4_person,2,married_couple,Young Adult,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
804,1.4608960203603462e+19,[0.6  0.25 0.15],[0.36 0.08 0.53 0.03],2.0,2.0,Low,2_person,0,family_single,Senior,Drinking Places,Walking,3.0,0,Car,Full-Service Restaurants
805,4.101169579342573e+18,[0.09 0.28 0.63],[0.13265306 0.07142857 0.75510204 0.04081633],0.0,2.0,Moderate,2_person,2,nonfamily_single,Adult,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
807,6.513405204727374e+18,[0.2  0.25 0.55],[0.25 0.12 0.55 0.08],1.0,2.0,Very High,2_person,1,nonfamily_single,Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
808,1.1989588183028363e+19,[0.1 0.4 0.5],[0.35 0.1  0.5  0.05],2.0,2.0,Moderate,3_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
809,1.7527618796720951e+19,[0.3  0.55 0.15],[0.25 0.1  0.6  0.05],1.0,2.0,Ultra High,1_person,0,living_alone,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
810,6.401818921147973e+18,[0.35 0.4  0.25],[0.06 0.13 0.78 0.03],1.0,2.0,Moderate,1_person,0,living_alone,Elderly,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Full-Service Restaurants
811,8.013859717326038e+18,[0.45 0.42 0.13],[0.05 0.25 0.65 0.05],0.0,2.0,Low,4_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
813,5.171841830059119e+18,[0.2  0.15 0.65],[0.34 0.12 0.52 0.02],1.0,2.0,Low,1_person,2,living_alone,Elderly,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Full-Service Restaurants
814,9.158883711530002e+18,[0.29 0.45 0.26],[0.19 0.23 0.51 0.07],1.0,1.0,High,2_person,1,married_couple,Adult,Limited-Service Restaurants,Car,0.0,2,Public_transport,Nonalcoholic Bars
815,6.916466410991941e+18,[0.26 0.26 0.48],[0.3  0.05 0.6  0.05],1.0,0.0,Ultra High,7_plus_person,1,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Public_transport,Limited-Service Restaurants
816,1.5518660995272897e+19,[0.45 0.45 0.1 ],[0.6  0.13 0.12 0.15],1.0,1.0,Debt,4_person,1,nonfamily_single,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Nonalcoholic Bars
817,5.478295297998243e+18,[0.45 0.45 0.1 ],[0.51 0.13 0.33 0.03],1.0,0.0,Moderate,3_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Public_transport,Limited-Service Restaurants
818,1.294974776697916e+19,[0.17 0.31 0.52],[0.06122449 0.48979592 0.42857143 0.02040816],1.0,1.0,Low,2_person,2,married_couple,Elderly,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Nonalcoholic Bars
819,4.771676247317045e+18,[0.48 0.24 0.28],[0.14851485 0.04950495 0.79207921 0.00990099],2.0,2.0,Low,4_person,0,family_single,Senior,Limited-Service Restaurants,Car,0.0,2,Car,Full-Service Restaurants
820,8.348181303520563e+18,[0.5 0.3 0.2],[0.24 0.08 0.62 0.06],1.0,2.0,High,3_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
821,6.523749720677804e+18,[0.28 0.3  0.42],[0.3  0.1  0.55 0.05],0.0,2.0,Moderate,4_person,1,family_single,Middle Age,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
822,1.3528222741789188e+19,[0.1  0.35 0.55],[0.09 0.62 0.26 0.03],0.0,1.0,Ultra High,7_plus_person,1,married_couple,Elderly,Limited-Service Restaurants,Walking,0.0,0,Walking,Nonalcoholic Bars
823,1.213818728878675e+19,[0.5 0.3 0.2],[0.21 0.05 0.72 0.02],0.0,0.0,High,2_person,1,married_couple,Young Adult,Drinking Places,Car,3.0,2,Walking,Limited-Service Restaurants
824,7.767206339056511e+18,[0.15 0.3  0.55],[0.35 0.15 0.45 0.05],1.0,2.0,Low,5_person,3_plus,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
825,2.990574077449227e+17,[0.3 0.2 0.5],[0.25 0.05 0.65 0.05],1.0,1.0,Low,5_person,2,married_couple,Young Adult,Nonalcoholic Bars,Car,1.0,2,Public_transport,Nonalcoholic Bars
826,6.998976940818575e+17,[0.42 0.33 0.25],[0.26 0.15 0.55 0.04],2.0,1.0,Low,4_person,2,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Car,Nonalcoholic Bars
827,1.0031336378448206e+19,[0.3  0.55 0.15],[0.35 0.2  0.3  0.15],2.0,2.0,Debt,4_person,1,married_couple,Senior,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
828,1.4869242727595088e+19,[0.25 0.2  0.55],[0.10526316 0.26315789 0.57894737 0.05263158],2.0,1.0,High,2_person,1,nonfamily_single,Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Nonalcoholic Bars
829,5.823434602941627e+17,[0.2 0.1 0.7],[0.1  0.2  0.65 0.05],0.0,2.0,Ultra High,2_person,2,married_couple,Elderly,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
830,8.941410834991571e+18,[0.55 0.3  0.15],[0.26 0.15 0.52 0.07],1.0,0.0,High,3_person,3_plus,family_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Limited-Service Restaurants
832,8.852759463519799e+18,[0.15 0.3  0.55],[0.20408163 0.06122449 0.69387755 0.04081633],2.0,2.0,Low,4_person,2,married_couple,Young Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
833,2.377428494564643e+18,[0.3 0.5 0.2],[0.13978495 0.29032258 0.5483871  0.02150538],0.0,2.0,Low,2_person,0,nonfamily_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Walking,Full-Service Restaurants
834,8.09354158442008e+18,[0.27027027 0.72972973 0.        ],[0.1 0.2 0.6 0.1],1.0,2.0,Ultra High,1_person,0,living_alone,Elderly,Drinking Places,Car,3.0,2,Public_transport,Full-Service Restaurants
835,2.962489228229413e+18,[0.18367347 0.20408163 0.6122449 ],[0.3030303  0.1010101  0.55555556 0.04040404],1.0,2.0,Low,4_person,2,nonfamily_single,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
836,2.404792411371122e+18,[0.55 0.3  0.15],[0.3  0.22 0.43 0.05],0.0,1.0,High,2_person,1,married_couple,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Nonalcoholic Bars
838,3.660535892848354e+18,[0.16 0.37 0.47],[0.29 0.16 0.38 0.17],2.0,1.0,Very High,3_person,2,married_couple,Adult,Drinking Places,Walking,3.0,0,Car,Nonalcoholic Bars
839,1.4737791769729892e+19,[0.2 0.3 0.5],[0.08 0.14 0.74 0.04],0.0,1.0,High,1_person,1,living_alone,Middle Age,Drinking Places,Public_transport,3.0,1,Walking,Nonalcoholic Bars
