,activity_id,origin_bgrp_2020,origin_trct_2020,origin_cty_2020,origin_st_2020,destination_bgrp_2020,destination_trct_2020,destination_cty_2020,destination_st_2020,primary_mode,trip_purpose,previous_trip_purpose,trip_start_time,trip_end_time,trip_duration_minutes,trip_distance_miles,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,trip_taker_person_id,trip_taker_household_id,trip_taker_age,trip_taker_sex,trip_taker_race_ethnicity,trip_taker_employment_status,trip_taker_wfh,trip_taker_individual_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,trip_taker_home_trct_2020,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,trip_taker_work_trct_2020,trip_taker_work_cty_2020,trip_taker_work_st_2020
1811098,10749953427382996056,"3 (Tract 352.02, San Francisco, CA)","352.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 351.02, San Francisco, CA)","351.02 (San Francisco, CA)","San Francisco County, CA",California,walking,school,home,08:14:08,08:21:02,6,0.4,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,education,education,13082873205027243339,915386860423855103,10,female,hispanic_or_latino_origin,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,5,178426,one,core,not_working,multiple_units,school,k_12,renter,spanish,"3 (Tract 352.02, San Francisco, CA)","352.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 351.02, San Francisco, CA)","351.02 (San Francisco, CA)","San Francisco County, CA",California
686155,16674051643145746332,"4 (Tract 218, San Francisco, CA)","218 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 171.01, San Francisco, CA)","171.01 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,recreation,shop,18:42:00,18:53:42,11,3.2,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,mixed_use,non_retail_attraction,16872339333040984531,16361584139867593885,37,male,hispanic_or_latino_origin,employed,in_person,62748,public_transit,2,132340,two,core,naics621610,single_family,undergraduate,bachelors_degree,owner,spanish,"3 (Tract 218, San Francisco, CA)","218 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 3150, Contra Costa, CA)","3150 (Contra Costa, CA)","Contra Costa County, CA",California
525755,10124353126895511620,"1 (Tract 108, San Francisco, CA)","108 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 151, San Francisco, CA)","151 (San Francisco, CA)","San Francisco County, CA",California,walking,eat,home,10:32:00,10:53:29,21,1.1,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,6917747715087288678,16888700558934415239,69,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,11401,other_travel_mode,3,60881,zero,core,not_working,several_units,not_attending_school,no_school,owner,asian_pacific,"1 (Tract 108, San Francisco, CA)","108 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1203645,5150506880954487313,"2 (Tract 452.01, San Francisco, CA)","452.01 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 401, San Francisco, CA)","401 (San Francisco, CA)","San Francisco County, CA",California,public_transit,eat,home,14:56:00,15:06:42,10,0.6,unknown_vehicle_type,unknown_fuel_type,bus,San Francisco Municipal Transportation Agency,GEARY,multi_family,multi_family,retail,retail,3604885312670100066,10748405626949766061,39,female,asian_not_hispanic_or_latino,unemployed,unemployed_under_16_not_in_labor_force,0,other_travel_mode,3,0,zero,core,not_working,several_units,not_attending_school,advanced_degree,renter,asian_pacific,"2 (Tract 452.01, San Francisco, CA)","452.01 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
375858,3416158633474368041,"3 (Tract 312.01, San Francisco, CA)","312.01 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 312.01, San Francisco, CA)","312.01 (San Francisco, CA)","San Francisco County, CA",California,walking,home,shop,11:10:00,11:12:01,2,0.1,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,single_family,single_family,14040380412042119300,827964707532858658,50,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,11569,other_travel_mode,6,50135,two,core,not_working,single_family,not_attending_school,high_school,renter,asian_pacific,"3 (Tract 312.01, San Francisco, CA)","312.01 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1500599,2147895543318263351,"2 (Tract 120.02, San Francisco, CA)","120.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 151, San Francisco, CA)","151 (San Francisco, CA)","San Francisco County, CA",California,walking,shop,recreation,11:55:45,11:56:45,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,non_retail_attraction,office,office,16823382835333544857,2365933663499530746,50,male,white_not_hispanic_or_latino,employed,in_person,209504,private_auto,1,209504,one,core,naics531120,multiple_units,not_attending_school,bachelors_degree,renter,english,"1 (Tract 131.02, San Francisco, CA)","131.02 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 180, San Francisco, CA)","180 (San Francisco, CA)","San Francisco County, CA",California
1058427,15328096706422530599,"1 (Tract 479.03, San Francisco, CA)","479.03 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 479.03, San Francisco, CA)","479.03 (San Francisco, CA)","San Francisco County, CA",California,walking,social,home,13:15:00,13:20:20,5,0.3,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,single_family,single_family,12235342933807473304,723331177310427465,88,male,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,17054,other_travel_mode,4,130280,two,core,not_working,single_family,not_attending_school,k_12,owner,asian_pacific,"1 (Tract 479.03, San Francisco, CA)","479.03 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1780495,15960726354716457687,"1 (Tract 615.07, San Francisco, CA)","615.07 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 117, San Francisco, CA)","117 (San Francisco, CA)","San Francisco County, CA",California,walking,eat,work,11:31:00,11:49:47,18,1.0,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,office,retail,retail,5127543349654158583,9601529442522459469,41,female,asian_not_hispanic_or_latino,employed,in_person,69834,private_auto,2,87658,one,core,naics56,multiple_units,not_attending_school,bachelors_degree,renter,asian_pacific,"2 (Tract 152.01, San Francisco, CA)","152.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 615.07, San Francisco, CA)","615.07 (San Francisco, CA)","San Francisco County, CA",California
1120089,8075200605844630018,"4 (Tract 180, San Francisco, CA)","180 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 607.01, San Francisco, CA)","607.01 (San Francisco, CA)","San Francisco County, CA",California,on_demand_auto,home,shop,05:43:00,05:46:52,3,1.2,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,mixed_use,multi_family,13208717973179082868,13667342478739826714,31,female,asian_not_hispanic_or_latino,employed,in_person,144983,public_transit,2,321282,one,core,naics523930,multiple_units,not_attending_school,advanced_degree,renter,asian_pacific,"2 (Tract 607.01, San Francisco, CA)","607.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 5117.05, Santa Clara, CA)","5117.05 (Santa Clara, CA)","Santa Clara County, CA",California
2082170,2786481230609978016,"1 (Tract 328.02, San Francisco, CA)","328.02 (San Francisco, CA)","San Francisco County, CA",California,"5 (Tract 304, San Francisco, CA)","304 (San Francisco, CA)","San Francisco County, CA",California,walking,shop,home,14:12:00,14:30:48,18,1.0,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,retail,retail,4154846304237236817,1850484242937406903,85,male,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,3,110246,zero,core,not_working,single_family,not_attending_school,no_school,owner,asian_pacific,"1 (Tract 328.02, San Francisco, CA)","328.02 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
204747,7333024902669786643,"1 (Tract 157.02, San Francisco, CA)","157.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 131.01, San Francisco, CA)","131.01 (San Francisco, CA)","San Francisco County, CA",California,walking,home,shop,19:21:36,19:55:18,33,1.7,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,5866900926835482289,9053746281879712508,28,female,white_not_hispanic_or_latino,employed,in_person,93807,walking,1,93807,one,core,naics611110,multiple_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 131.01, San Francisco, CA)","131.01 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 131.01, San Francisco, CA)","131.01 (San Francisco, CA)","San Francisco County, CA",California
800462,1204108353160826517,"2 (Tract 351.02, San Francisco, CA)","351.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 351.02, San Francisco, CA)","351.02 (San Francisco, CA)","San Francisco County, CA",California,walking,maintenance,home,07:12:00,07:16:14,4,0.2,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,mixed_use,office,8811484528576365743,18137017559677312746,51,female,asian_not_hispanic_or_latino,employed,in_person,84218,auto_passenger,7,363766,three_plus,core,naics44_45,single_family,not_attending_school,bachelors_degree,owner,asian_pacific,"2 (Tract 351.02, San Francisco, CA)","351.02 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 155, San Francisco, CA)","155 (San Francisco, CA)","San Francisco County, CA",California
261184,8009507173146550746,"3 (Tract 478.01, San Francisco, CA)","478.01 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 476, San Francisco, CA)","476 (San Francisco, CA)","San Francisco County, CA",California,biking,school,home,07:37:52,07:42:14,4,0.8,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,education,education,16446380973236534189,423548844063961516,7,male,asian_not_hispanic_or_latino,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,4,669169,one,core,not_working,multiple_units,school,k_12,renter,asian_pacific,"3 (Tract 478.01, San Francisco, CA)","478.01 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 476, San Francisco, CA)","476 (San Francisco, CA)","San Francisco County, CA",California
1833689,16492482423181853223,"1 (Tract 107.02, San Francisco, CA)","107.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 127, San Francisco, CA)","127 (San Francisco, CA)","San Francisco County, CA",California,walking,home,eat,16:01:00,16:45:05,44,2.3,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,single_family,single_family,2623145876911528287,3515635716831972458,58,male,white_not_hispanic_or_latino,employed,remote,257555,worked_from_home,2,340939,one,core,naics54,single_family,not_attending_school,bachelors_degree,owner,english,"2 (Tract 127, San Francisco, CA)","127 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 127, San Francisco, CA)","127 (San Francisco, CA)","San Francisco County, CA",California
49017,17718812855572636084,"1 (Tract 402, San Francisco, CA)","402 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 303.02, San Francisco, CA)","303.02 (San Francisco, CA)","San Francisco County, CA",California,private_auto,recreation,eat,10:46:00,10:56:30,10,3.3,unknown_vehicle_type,other_non_bev,,,,retail,retail,mixed_use,non_retail_attraction,405573856117044550,7711843460563586381,72,male,black_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,31978,other_travel_mode,4,487913,two,core,not_working,single_family,not_attending_school,k_12,owner,asian_pacific,"2 (Tract 327, San Francisco, CA)","327 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1422777,9526345448382713843,"1 (Tract 615.05, San Francisco, CA)","615.05 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 180, San Francisco, CA)","180 (San Francisco, CA)","San Francisco County, CA",California,public_transit,school,home,08:10:38,08:24:33,13,1.4,unknown_vehicle_type,unknown_fuel_type,bus,San Francisco Municipal Transportation Agency,FOLSOM-PACIFIC,multi_family,multi_family,education,education,473101350038056530,4992558743079372800,15,male,white_not_hispanic_or_latino,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,3,198039,three_plus,core,not_working,single_family,school,k_12,renter,spanish,"1 (Tract 615.05, San Francisco, CA)","615.05 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 180, San Francisco, CA)","180 (San Francisco, CA)","San Francisco County, CA",California
336656,3607114688170355319,"3 (Tract 127, San Francisco, CA)","127 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 127, San Francisco, CA)","127 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,recreation,14:17:00,14:18:59,1,0.5,unknown_vehicle_type,other_non_bev,,,,non_retail_attraction,non_retail_attraction,single_family,single_family,3317788262715886003,5177941443529114614,57,female,white_not_hispanic_or_latino,employed,in_person,125077,private_auto,2,250154,two,core,naics531120,single_family,not_attending_school,advanced_degree,owner,english,"1 (Tract 127, San Francisco, CA)","127 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 117, San Francisco, CA)","117 (San Francisco, CA)","San Francisco County, CA",California
1081915,1345324277607027298,"1 (Tract 124.03, San Francisco, CA)","124.03 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 177, San Francisco, CA)","177 (San Francisco, CA)","San Francisco County, CA",California,walking,eat,home,17:30:00,17:54:34,24,1.3,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,mixed_use,retail,15152718629022162800,2967679615915712183,53,male,white_not_hispanic_or_latino,employed,in_person,114010,public_transit,1,114010,zero,core,naics81,multiple_units,not_attending_school,advanced_degree,renter,english,"1 (Tract 124.03, San Francisco, CA)","124.03 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 117, San Francisco, CA)","117 (San Francisco, CA)","San Francisco County, CA",California
1924040,12529432787932159155,"2 (Tract 615.02, San Francisco, CA)","615.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 615.02, San Francisco, CA)","615.02 (San Francisco, CA)","San Francisco County, CA",California,walking,eat,work,13:15:00,13:15:23,0,0.0,unknown_vehicle_type,unknown_fuel_type,,,,office,office,retail,retail,13145796964561071031,10988471458807938197,47,male,white_not_hispanic_or_latino,employed,in_person,217924,private_auto,1,217924,two,core,naics54,single_family,not_attending_school,advanced_degree,owner,english,"2 (Tract 614.01, San Francisco, CA)","614.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 615.02, San Francisco, CA)","615.02 (San Francisco, CA)","San Francisco County, CA",California
346866,17945821642903316595,"1 (Tract 601, San Francisco, CA)","601 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 124.05, San Francisco, CA)","124.05 (San Francisco, CA)","San Francisco County, CA",California,public_transit,work,recreation,09:00:53,09:41:07,40,5.0,unknown_vehicle_type,unknown_fuel_type,"bus, bus","San Francisco Municipal Transportation Agency, San Francisco Municipal Transportation Agency","SUNSET, FULTON RAPID",non_retail_attraction,non_retail_attraction,mixed_use,office,5961137543183076667,16310102658592741660,28,female,white_not_hispanic_or_latino,employed,in_person,102609,walking,2,216620,zero,core,naics54,multiple_units,not_attending_school,bachelors_degree,renter,english,"3 (Tract 122.04, San Francisco, CA)","122.04 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 124.05, San Francisco, CA)","124.05 (San Francisco, CA)","San Francisco County, CA",California
