,activity_id,origin_bgrp_2020,origin_trct_2020,origin_cty_2020,origin_st_2020,destination_bgrp_2020,destination_trct_2020,destination_cty_2020,destination_st_2020,primary_mode,trip_purpose,previous_trip_purpose,trip_start_time,trip_end_time,trip_duration_minutes,trip_distance_miles,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,trip_taker_person_id,trip_taker_household_id,trip_taker_age,trip_taker_sex,trip_taker_race_ethnicity,trip_taker_employment_status,trip_taker_wfh,trip_taker_individual_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,trip_taker_home_trct_2020,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,trip_taker_work_trct_2020,trip_taker_work_cty_2020,trip_taker_work_st_2020
144999,12234656109008512114,"3 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,home,social,22:38:00,22:41:03,3,0.9,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,single_family,single_family,2991482083569904091,13289192155627266393,57,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,2,100193,two,core,not_working,single_family,not_attending_school,bachelors_degree,owner,other,"2 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
64856,12875362654474970184,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,school,recreation,14:53:00,14:53:58,0,0.1,unknown_vehicle_type,unknown_fuel_type,,,,non_retail_attraction,non_retail_attraction,multi_family,multi_family,6598591094576736805,6761652717265644029,26,male,asian_not_hispanic_or_latino,employed,remote,149050,worked_from_home,2,253281,zero,core,naics54,multiple_units,not_attending_school,bachelors_degree,renter,asian_pacific,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts
168400,7624957347222220321,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3521.01, Middlesex, MA)","3521.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,recreation,05:25:00,05:30:47,5,0.3,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,multi_family,multi_family,15137638701584840617,808407258004136048,77,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,435181,other_travel_mode,1,435181,zero,core,not_working,multiple_units,not_attending_school,bachelors_degree,renter,english,"3 (Tract 3521.01, Middlesex, MA)","3521.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1398,14382529733690730784,"2 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,home,school,15:13:14,15:24:49,11,3.3,unknown_vehicle_type,unknown_fuel_type,,,,education,education,multi_family,multi_family,5438253839082252227,5031844395160713681,4,male,two_races_not_hispanic_or_latino,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,4,291430,one,core,not_working,several_units,kindergarten,k_12,owner,indo_european,"1 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts
68838,10549554508753013977,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"5 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,home,work,18:03:00,18:18:19,15,2.4,unknown_vehicle_type,unknown_fuel_type,,,,education,education,mixed_use,multi_family,10174564977069018110,7449445042626236579,27,male,white_not_hispanic_or_latino,employed,in_person,63792,biking,2,127585,one,core,naics62,multiple_units,not_attending_school,advanced_degree,renter,english,"5 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
31710,18249763740720789285,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3546.01, Middlesex, MA)","3546.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,eat,home,14:20:00,14:29:13,9,2.3,unknown_vehicle_type,unknown_fuel_type,,,,education,education,retail,retail,18345604793289724281,12117385229366748102,20,female,white_not_hispanic_or_latino,employed,employed_not_working,28502,private_auto,1,0,unknown_num_vehicles,core,naics722513,GQ_structure,undergraduate,some_college,GQ,GQ_language,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 4043.02, Norfolk, MA)","4043.02 (Norfolk, MA)","Norfolk County, MA",Massachusetts
170418,6034055096777274500,"1 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,home,recreation,11:49:41,12:04:27,14,4.2,unknown_vehicle_type,other_non_bev,,,,open_space,open_space,single_family,single_family,7614201900738994033,11995119824657588184,81,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,5076,other_travel_mode,3,19459,two,core,not_working,single_family,not_attending_school,some_college,owner,english,"3 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
65238,16225494397692177524,"2 (Tract 3525, Middlesex, MA)","3525 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,shop,home,09:58:00,10:07:34,9,1.7,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,mixed_use,office,12908881210447637395,18267498562554794137,26,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,5,283430,zero,core,naics62,single_family,not_attending_school,bachelors_degree,renter,asian_pacific,"2 (Tract 3525, Middlesex, MA)","3525 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
129832,16753482739605187198,"3 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,work,home,08:40:00,08:43:37,3,0.2,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,office,office,3834426329080118131,15988011277085354435,46,male,hispanic_or_latino_origin,employed,in_person,376956,walking,3,380436,one,core,naics54,single_family,not_attending_school,advanced_degree,renter,spanish,"3 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts
125271,15719493303922438533,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,shop,16:46:00,17:08:59,22,1.2,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,single_family,single_family,15204043834152677001,8722030630200522743,44,male,two_races_not_hispanic_or_latino,employed,remote,39903,worked_from_home,4,101811,two,core,naics61,single_family,not_attending_school,bachelors_degree,owner,indo_european,"3 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts
60090,62045379788357094,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,eat,school,14:37:00,14:43:01,6,0.3,unknown_vehicle_type,unknown_fuel_type,,,,education,education,mixed_use,retail,12699417649510028326,8185084078327874856,26,female,other_not_hispanic_or_latino,employed,in_person,93488,walking,1,0,unknown_num_vehicles,core,naics61,GQ_structure,graduate,bachelors_degree,GQ,GQ_language,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
52111,18003552478718753709,"2 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,recreation,school,11:28:00,11:31:46,3,0.2,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,non_retail_attraction,non_retail_attraction,5142101158711589083,4954974847893884197,24,female,white_not_hispanic_or_latino,employed,employed_not_working,66806,worked_from_home,3,156045,zero,core,not_working,several_units,graduate,advanced_degree,renter,english,"2 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts
143861,12983520718244115695,"5 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,shop,18:06:00,18:11:00,5,0.3,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,3645604721830414707,8197292952177871,56,female,black_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,3,91723,zero,core,not_working,multiple_units,not_attending_school,k_12,renter,other,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
49480,11103466923310636455,"1 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,eat,home,13:19:00,13:32:03,13,0.7,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,retail,6236446984134798310,17153858718491203931,24,male,white_not_hispanic_or_latino,employed,remote,22821,worked_from_home,1,22821,one,core,naics61,multiple_units,graduate,advanced_degree,renter,english,"1 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts
124944,10665740756332415260,"1 (Tract 3524, Middlesex, MA)","3524 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3543, Middlesex, MA)","3543 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,work,home,10:21:00,10:33:14,12,3.6,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,mixed_use,education,5350491426829008454,12715077539590736682,44,male,black_not_hispanic_or_latino,employed,in_person,31316,private_auto,3,47554,one,core,naics48_49,multiple_units,not_attending_school,bachelors_degree,renter,other,"1 (Tract 3524, Middlesex, MA)","3524 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3543, Middlesex, MA)","3543 (Middlesex, MA)","Middlesex County, MA",Massachusetts
120808,14278489882847303631,"1 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,eat,home,11:51:00,12:14:13,23,1.2,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,mixed_use,retail,7462553121073480061,17947369292601238702,41,female,asian_not_hispanic_or_latino,employed,in_person,172325,biking,2,477893,one,core,naics54,single_family,not_attending_school,bachelors_degree,owner,asian_pacific,"1 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 203.05, Suffolk, MA)","203.05 (Suffolk, MA)","Suffolk County, MA",Massachusetts
5803,1227332817228658701,"2 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,home,school,14:47:53,14:58:32,10,1.7,unknown_vehicle_type,unknown_fuel_type,,,,education,education,single_family,single_family,3713629598957784064,18041795128177236306,8,male,hispanic_or_latino_origin,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,4,734902,two,core,not_working,single_family,school,k_12,owner,english,"3 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts
136000,5505382379127941557,"3 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3544, Middlesex, MA)","3544 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,shop,21:38:00,21:39:33,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,single_family,single_family,4454054371216810245,6402453195991404856,50,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,4,776722,three_plus,core,not_working,single_family,not_attending_school,advanced_degree,owner,english,"2 (Tract 3544, Middlesex, MA)","3544 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
173028,11427086292477822672,"2 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,social,14:54:00,14:57:24,3,0.2,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,multi_family,multi_family,6331242942584908575,12535740763280951745,94,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,34564,other_travel_mode,3,293794,one,core,not_working,several_units,not_attending_school,bachelors_degree,renter,english,"1 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
151984,923800815576422942,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,home,09:08:00,09:19:59,11,0.6,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,retail,retail,943047793006286854,7458503444904906512,62,male,asian_not_hispanic_or_latino,employed,employed_not_working,122625,worked_from_home,2,176062,one,core,naics54,multiple_units,not_attending_school,advanced_degree,renter,indo_european,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts
39845,17375547110210369955,"2 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,work,home,08:20:00,08:22:28,2,0.1,unknown_vehicle_type,unknown_fuel_type,,,,education,education,mixed_use,office,1021750518156037980,14507356585329851893,22,female,black_not_hispanic_or_latino,employed,in_person,5700,walking,1,0,unknown_num_vehicles,core,naics611691,GQ_structure,undergraduate,some_college,GQ,GQ_language,"2 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts
145573,8284830189242807233,"1 (Tract 3546.02, Middlesex, MA)","3546.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3546.02, Middlesex, MA)","3546.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,maintenance,home,06:33:00,06:34:57,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,office,15117920068765200604,4556136463487864885,58,female,black_not_hispanic_or_latino,employed,in_person,5003,private_auto,1,5003,one,core,naics51,multiple_units,undergraduate,some_college,renter,other,"1 (Tract 3546.02, Middlesex, MA)","3546.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3681.02, Middlesex, MA)","3681.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
72992,10165105609620790857,"1 (Tract 3527, Middlesex, MA)","3527 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3527, Middlesex, MA)","3527 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,social,eat,20:38:00,20:38:40,0,0.0,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,mixed_use,multi_family,11981335364202350881,17561247766402362414,28,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,2,55663,one,core,not_working,multiple_units,not_attending_school,advanced_degree,renter,asian_pacific,"2 (Tract 3527, Middlesex, MA)","3527 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
